id,title,isPartOf,publicationYear,doi,docType,provider,datePublished,issueNumber,volumeNumber,url,creator,publisher,language,pageStart,pageEnd,placeOfPublication,wordCount,pageCount,outputFormat
ark://27927/phz5pqm1786,Simulation of Spraying Process in Lateral VRI Sprinkler System based on PWM,MATEC Web of Conferences,2018,10.1051/matecconf/201824603012,article,portico,2018-12-07,null,246,http://doi.org/10.1051/matecconf/201824603012,X. Lei; Jinqiua Mo; Shuai Tao; H. Li; S. Cai; Y. Yu; Zhiyu Zhou,EDP Sciences,eng,,,,4400,6,unigram; bigram; trigram
http://www.jstor.org/stable/26362241,SHAPE-CONSTRAINED UNCERTAINTY QUANTIFICATION IN UNFOLDING STEEPLY FALLING ELEMENTARY PARTICLE SPECTRA,The Annals of Applied Statistics,2017,,article,jstor,2017-09-01,3,11,http://www.jstor.org/stable/26362241,Mikael Kuusela; Philip B. Stark,Institute of Mathematical Statistics,eng,1671,1710,,15301,40,unigram; bigram; trigram
ark://27927/phw9j7b2wz,Global output‐feedback stabilization for a class of stochastic nonlinear systems via sampled‐data control,International Journal of Robust and Nonlinear Control,2017,10.1002/rnc.3758,article,portico,2017-11-25,17,27,http://doi.org/10.1002/rnc.3758,Shihua Li; Qixu Lan,"John Wiley & Sons, Inc.",eng,3643,3658,,7232,16,unigram; bigram; trigram
http://www.jstor.org/stable/43749482,On Wake Modelling at High Tip Speed Ratios,Wind Engineering,1992,,article,jstor,1992-01-01,5,16,http://www.jstor.org/stable/43749482,D.H. Wood,"Sage Publications, Ltd.",eng,291,303,,6139,13,unigram; bigram; trigram
ark://27927/pbd1kwkdt4v,Contents,A Treatise on Analytical Statics,2009,,chapter,portico,2009-01-01,,,,Edward John Routh,Cambridge University Press,eng,vii,xiv,,3254,8,unigram; bigram; trigram
ark://27927/pbd67hc5pw,10 Knot theory and physical states of quantum gravity,"Loops, Knots, Gauge Theories and Quantum GravityLoops, Knots, Gauge Theories and Quantum Gravity",2009,10.1017/CBO9780511524431.012,chapter,portico,2009-01-01,,,https://doi.org/10.1017/CBO9780511524431.012,Rodolfo Gambini; Jorge Pullin; Abhay Ashtekar,Cambridge University Press,eng,238,274,,14303,37,unigram; bigram; trigram
http://www.jstor.org/stable/4097649,Back Matter,Proceedings of the American Mathematical Society,2005,,article,jstor,2005-09-01,9,133,http://www.jstor.org/stable/4097649,,American Mathematical Society,eng,,,,3520,8,unigram; bigram; trigram
ark://27927/phw1hp66fpn,COMPUTATIONALLY INEXPENSIVE FREE VORTEX METHOD TO OBTAIN VORTEX CORE POSITION IN THE WAKE OF A HORIZONTAL AXIS WIND TURBINE,International Journal of Fluid Mechanics Research,2018,,article,portico,2018-01-01,5,44,,Dalila Khalfa; Issam Meghlaoui; Ivan Dobrev; Fawaz Massouh; A. Ouahab Benretem,Begell House,eng,427,443,,6351,17,unigram; bigram; trigram
ark://27927/phx64c6vv27,Possible Disruption of Remote Viewing by Complex Weak Magnetic Fields around the Stimulus Site and the Possibility of Accessing Real Phase Space: A Pilot Study,Perceptual and Motor Skills,2002,10.2466/pms.2002.95.3.989,article,portico,2002-12-01,3,95,http://doi.org/10.2466/pms.2002.95.3.989,M. A. Persinger; S. A. Koren,SAGE Publications,eng,989,998,,4329,10,unigram; bigram; trigram
ark://27927/phx191sgwt7,8 Periodic magnetic channels,Principles of Magnetostatics,2016,10.1017/CBO9781316676127.009,chapter,portico,2016-01-01,,,https://doi.org/10.1017/CBO9781316676127.009,Richard C. Fernow,Cambridge University Press,eng,197,210,,3345,14,unigram; bigram; trigram
ark://27927/phw25fkmn6d,Pragmatic Electrical Engineering: Systems and Instruments,Synthesis Lectures on Digital Circuits and Systems,2011,"
10.2200/S00353ED1V01Y201105DCS034
",article,portico,2011-05-15,1,6,"http://doi.org/
10.2200/S00353ED1V01Y201105DCS034
",William Eccles,Morgan & Claypool Publishers,eng,1,143,,40693,145,unigram; bigram; trigram
ark://27927/pbd6dvns1c,5 Imperfections and resonances,"Principles of Circular Accelerators and Storage Rings, TheThe Principles of Circular Accelerators and Storage Rings",2009,10.1017/CBO9780511563959.008,chapter,portico,2009-01-01,,,https://doi.org/10.1017/CBO9780511563959.008,Philip J. Bryant; Kjell Johnsen,Cambridge University Press,eng,91,119,,8733,29,unigram; bigram; trigram
ark://27927/pgg1dkkhjp3,Design and optimization of two‐spring linear actuators,European Transactions on Electrical Power,1999,10.1002/etep.4450090605,article,portico,1999-11-01,6,9,http://doi.org/10.1002/etep.4450090605,B. Lequesne,"John Wiley & Sons, Inc.",eng,377,383,,4773,7,unigram; bigram; trigram
ark://27927/pbd98ksjn9,10 Topological objects in field theory,Quantum Field TheoryQuantum Field Theory,2009,10.1017/CBO9780511813900.012,chapter,portico,2009-01-01,,,https://doi.org/10.1017/CBO9780511813900.012,Lewis H. Ryder,Cambridge University Press,eng,390,425,,10983,36,unigram; bigram; trigram
ark://27927/phzfbqwm7j,Analytical and numerical models of the magnetoacoustic tomography with magnetic induction,COMPEL: The International Journal for Computation and Mathematics in Electrical and Electronic Engineering,2018,10.1108/COMPEL-12-2016-0530,article,portico,2018-03-05,2,37,http://doi.org/10.1108/COMPEL-12-2016-0530,Gratkowski Stanislaw; Ziolkowski Marcin; Zywica Adam Ryszard,Emerald Group Publishing,eng,538,548,,3829,11,unigram; bigram; trigram
ark://27927/phzgvcj03rb,ETS volume 40 Issue 10 Cover and Front matter,Ergodic Theory and Dynamical Systems,2020,10.1017/etds.2019.96,article,portico,2020-10-01,10,40,http://doi.org/10.1017/etds.2019.96,,Cambridge University Press,eng,f1,f2,,1699,2,unigram; bigram; trigram
ark://27927/pc05n186n,Re‐examining the precepts of the blade element momentum theory for coning rotors,Wind Energy,2006,10.1002/we.197,article,portico,2006-09-01,5,9,http://doi.org/10.1002/we.197,Curran Crawford,"John Wiley & Sons, Inc.",eng,457,478,,10174,22,unigram; bigram; trigram
ark://27927/pbd6h2kg7v,Index,Analytical MechanicsAnalytical Mechanics,2009,,chapter,portico,2009-01-01,,,,Louis N. Hand; Janet D. Finch,Cambridge University Press,eng,565,575,,5210,11,unigram; bigram; trigram
ark://27927/phz6pv6n95w,A classification of explosions in dimension one,Ergodic Theory and Dynamical Systems,2009,10.1017/S0143385708080486,article,portico,2009-04-01,2,29,http://doi.org/10.1017/S0143385708080486,E. SANDER; J. A. YORKE,Cambridge University Press,eng,715,731,,8889,17,unigram; bigram; trigram
ark://27927/phz7qmvdvnv,Fractional-Order Control of Pneumatic Position Servosystems,Mathematical Problems in Engineering,2011,10.1155/2011/287565,article,portico,2011-06-28,null,2011,http://doi.org/10.1155/2011/287565,Cao Junyi; Cao Binggang; Mohammad Younis,Hindawi,eng,,,,4643,14,unigram; bigram; trigram
http://www.jstor.org/stable/54348,Phase Mappings from Diffusion-Coupled Excitable Chemical Systems,Philosophical Transactions: Physical Sciences and Engineering,1994,,article,jstor,1994-06-15,1685,347,http://www.jstor.org/stable/54348,Juraj Kosek; Igor Schreiber; Miloš Marek,The Royal Society,eng,643,660,,7858,18,unigram; bigram; trigram
http://www.jstor.org/stable/1996169,Solvable Fundamental Groups of Compact 3-Manifolds,Transactions of the American Mathematical Society,1972,,article,jstor,1972-06-01,,168,http://www.jstor.org/stable/1996169,Benny Evans; Louise Moser,American Mathematical Society,eng,189,210,,12152,22,unigram; bigram; trigram
ark://27927/phzbv652t16,Spectral transitions for Aharonov-Bohm Laplacians on conical layers,Proceedings of the Royal Society of Edinburgh Section A: Mathematics,2019,10.1017/prm.2018.64,article,portico,2019-12-01,6,149,http://doi.org/10.1017/prm.2018.64,T. Ourmières-Bonafos; D. Krejčiřík; V. Lotoreichik,Cambridge University Press,eng,1663,1687,,8808,25,unigram; bigram; trigram
ark://27927/pbd6fqvg82,5 Magnetic field analysis,Permanent Magnet Materials and their ApplicationPermanent Magnet Materials and their Application,2009,10.1017/CBO9780511623073.006,chapter,portico,2009-01-01,,,https://doi.org/10.1017/CBO9780511623073.006,Peter Campbell,Cambridge University Press,eng,113,133,,5590,21,unigram; bigram; trigram
ark://27927/phx3nhp2jxv,Finite-Time Composite Position Control for a Disturbed Pneumatic Servo System,Mathematical Problems in Engineering,2016,10.1155/2016/4505340,article,portico,2016-12-05,null,2016,http://doi.org/10.1155/2016/4505340,R. Aguilar-López; Guipu Li; Xiaojun Wang; Jiankun Sun,Hindawi,eng,1,,,5572,10,unigram; bigram; trigram
ark://27927/phx191sgv8w,1 Basic concepts,Principles of Magnetostatics,2016,10.1017/CBO9781316676127.002,chapter,portico,2016-01-01,,,https://doi.org/10.1017/CBO9781316676127.002,Richard C. Fernow,Cambridge University Press,eng,1,22,,5053,22,unigram; bigram; trigram
ark://27927/phx2tb0d19h,Helically twisted photonic crystal fibres,Philosophical Transactions A,2017,10.1098/rsta.2015.0440,article,portico,2017-02-28,2087,375,http://doi.org/10.1098/rsta.2015.0440,R. Beravat; G. K. L. Wong; P. St.J. Russell,The Royal Society,eng,,,,14819,18,unigram; bigram; trigram
ark://27927/pf219mb9x0,Shape optimized design of microwave dielectric resonators by level‐set and topology gradient methods,International Journal of RF and Microwave Computer-Aided Engineering,2010,10.1002/mmce.20400,article,portico,2010-01-01,1,20,http://doi.org/10.1002/mmce.20400,F. Jouve; S. Bila; M. Aubourg; D. Baillargeat; C. Delage; H. Khalil; T. Chartier; S. Verdeyme,"John Wiley & Sons, Inc.",eng,33,41,,4494,9,unigram; bigram; trigram
http://www.jstor.org/stable/3072961,Volume Information,Transactions of the American Mathematical Society,2002,,article,jstor,2002-12-01,12,354,http://www.jstor.org/stable/3072961,,American Mathematical Society,eng,,,,8355,22,unigram; bigram; trigram
http://www.jstor.org/stable/3067356,A Vector Potential and Exact Flux through Surfaces Using Lagrange and Stokes Stream Functions,"Proceedings: Mathematical, Physical and Engineering Sciences",2002,,article,jstor,2002-02-08,2018,458,http://www.jstor.org/stable/3067356,David R. Steward,The Royal Society,eng,489,509,,8325,21,unigram; bigram; trigram
ark://27927/pgj21vr9rwz,Identification of an equivalent model for the permanent magnets of a magnetron sputtering device,COMPEL: The International Journal for Computation and Mathematics in Electrical and Electronic Engineering,2012,10.1108/03321641211200563,article,portico,2012-03-02,2,31,http://doi.org/10.1108/03321641211200563,"DanieleDesideri,AlviseMaschio,DanDoru Micu,OliviaRamona Miron",Emerald Group Publishing,eng,514,527,,4385,14,unigram; bigram; trigram
ark://27927/phzbrddbr1h,Mean field surrogate model of a dilute and chaotic particle suspension,Proceedings in Applied Mathematics and Mechanics,2019,10.1002/pamm.201900360,article,portico,2019-11-01,1,19,http://doi.org/10.1002/pamm.201900360,Issue Editor: M. Schöberl; Nicole Marheineke; Alexander Vibe; Issue Editor: J. Eberhardsteiner,"John Wiley & Sons, Inc.",eng,n/a,n/a,,1829,2,unigram; bigram; trigram
ark://27927/phx7vtmc2j,Effect of airway inertance on linear regression estimates of resistance and compliance in mechanically ventilated infants: A computer model study,Pediatric Pulmonology,1991,10.1002/ppul.1950110212,article,portico,1991-01-01,2,11,http://doi.org/10.1002/ppul.1950110212,Dr. M. J. Turner; A. D. Rothberg; I. M. Macleod,"John Wiley & Sons, Inc.",eng,147,152,,3688,6,unigram; bigram; trigram
ark://27927/phxdggkgm7,Nowhere‐differentiable attractors,International Journal of Intelligent Systems,1995,10.1002/int.4550100104,article,portico,1995-01-01,1,10,http://doi.org/10.1002/int.4550100104,J. L. Hudson; O. E. Rossler; C. Knudsen; I. Tsuda,"John Wiley & Sons, Inc.",eng,15,23,,3931,9,unigram; bigram; trigram
http://www.jstor.org/stable/44720723,J1850 Compatible Node Development,SAE Transactions,1996,,article,jstor,1996-01-01,,105,http://www.jstor.org/stable/44720723,Michael Riley; Raymond Moyer,SAE International,eng,70,80,,6040,11,unigram; bigram; trigram
http://www.jstor.org/stable/20534560,Disintegration of Projective Measures,Proceedings of the American Mathematical Society,2007,,article,jstor,2007-01-01,1,135,http://www.jstor.org/stable/20534560,Dorin Ervin Dutkay; Palle E. T. Jorgensen,American Mathematical Society,eng,169,179,,4398,11,unigram; bigram; trigram
http://www.jstor.org/stable/2101981,A Series Analysis of Forced Transverse Oscillations in a Spring-Mass System,SIAM Journal on Applied Mathematics,1989,,article,jstor,1989-06-01,3,49,http://www.jstor.org/stable/2101981,Lawrence K. Forbes,Society for Industrial and Applied Mathematics,eng,704,719,,6529,16,unigram; bigram; trigram
ark://27927/pbd6gp3k2h,Index,Introduction to Dynamical SystemsIntroduction to Dynamical Systems,2009,,chapter,portico,2009-01-01,,,,Michael Brin; Garrett Stuck,Cambridge University Press,eng,231,240,,2739,10,unigram; bigram; trigram
ark://27927/pbd6fhj2kd,On the development of the theory of dynamical systems during the past quarter century,Surveys in Modern MathematicsSurveys in Modern Mathematics,2009,10.1017/CBO9780511614156.006,chapter,portico,2009-01-01,,,https://doi.org/10.1017/CBO9780511614156.006,Victor Prasolov; Yulij Ilyashenko,Cambridge University Press,eng,70,185,,55532,116,unigram; bigram; trigram
http://www.jstor.org/stable/1415701,Visual Differential Sensitivity and Retinal Area,The American Journal of Psychology,1938,,article,jstor,1938-10-01,4,51,http://www.jstor.org/stable/1415701,Alfred H. Holway; Leo M. Hurvich,University of Illinois Press,eng,687,694,,3457,8,unigram; bigram; trigram
ark://27927/phz261fm6wz,Flows of measures generated by vector fields,Proceedings of the Royal Society of Edinburgh Section A: Mathematics,2018,10.1017/S0308210517000312,article,portico,2018-02-14,4,148,http://doi.org/10.1017/S0308210517000312,Emanuele Paolini; Eugene Stepanov,Cambridge University Press,eng,773,818,,20353,46,unigram; bigram; trigram
http://www.jstor.org/stable/79263,The Electrogyration Effect in Crystalline Quartz,"Proceedings of the Royal Society of London. Series A, Mathematical and Physical Sciences",1977,,article,jstor,1977-03-25,1673,353,http://www.jstor.org/stable/79263,A. J. Rogers,The Royal Society,eng,177,192,,5170,16,unigram; bigram; trigram
ark://27927/phxhg6s1cr,A beta‐control of buoyancy‐driven geostrophic flows,Tellus A,1986,10.1111/j.1600-0870.1986.tb00455.x,article,portico,1986-01-01,1,38A,http://doi.org/10.1111/j.1600-0870.1986.tb00455.x,J. LUYTEN; H. STOMMEL,"John Wiley & Sons, Inc.",eng,88,91,,1943,4,unigram; bigram; trigram
ark://27927/phw9rtsrx8,Characteristics of 3D magnetic field of magnetic coupling resonant wireless power transmission system,COMPEL: The International Journal for Computation and Mathematics in Electrical and Electronic Engineering,2017,10.1108/COMPEL-12-2016-0583,article,portico,2017-11-06,6,36,http://doi.org/10.1108/COMPEL-12-2016-0583,Jin Yao; Qingxin Yang; Wang Zhaohui; Meng Hao; Yuan Zhaoyang; Zhang Xian,Emerald Group Publishing,eng,1806,1818,,3846,13,unigram; bigram; trigram
http://www.jstor.org/stable/1971495,The Differential Zeta Function for Axiom A Attractors,Annals of Mathematics,1990,,article,jstor,1990-03-01,2,131,http://www.jstor.org/stable/1971495,Mark Pollicott,Annals of Mathematics,eng,331,354,,9036,24,unigram; bigram; trigram
ark://27927/pfj0xv2k1,Study of magnetization processes using higher harmonic ac‐susceptibility,Physica Status Solidi (B),2008,10.1002/pssb.200844108,article,portico,2008-08-01,8,245,http://doi.org/10.1002/pssb.200844108,M. Ziese; S. Prüfer,"John Wiley & Sons, Inc.",eng,1661,1668,,5308,8,unigram; bigram; trigram
http://www.jstor.org/stable/2033443,The Position of C-Sets in Semigroups,Proceedings of the American Mathematical Society,1955,,article,jstor,1955-08-01,4,6,http://www.jstor.org/stable/2033443,A. D. Wallace,American Mathematical Society,eng,639,642,,1755,4,unigram; bigram; trigram
ark://27927/pbd68725sg,14 Orthogonal curvilinear coordinates,Vector analysisVector analysis,2009,10.1017/CBO9780511569524.024,chapter,portico,2009-01-01,,,https://doi.org/10.1017/CBO9780511569524.024,N. Kemmer,Cambridge University Press,eng,160,170,,2798,11,unigram; bigram; trigram
ark://27927/pc01r93z3,A new approach to the modeling of Si-RFIC inductor,Microwave and Optical Technology Letters,2006,10.1002/mop.21610,article,portico,2006-06-01,6,48,http://doi.org/10.1002/mop.21610,Alakananda Mitra; N. R. Das,"John Wiley & Sons, Inc.",eng,1095,1101,,5499,7,unigram; bigram; trigram
http://www.jstor.org/stable/41291824,TRANSVERSELY CANTOR LAMINATIONS AS INVERSE LIMITS,Proceedings of the American Mathematical Society,2011,,article,jstor,2011-07-01,7,139,http://www.jstor.org/stable/41291824,FERNANDO ALCALDE CUESTA; ÁLVARO LOZANO ROJO; MARTA MACHO STADLER,American Mathematical Society,eng,2615,2630,,8411,16,unigram; bigram; trigram
ark://27927/pgj2xmz452,Non-existence of wandering intervals and structure of topological attractors of one dimensional dynamical systems: 1. The case of negative Schwarzian derivative,Ergodic Theory and Dynamical Systems,1989,10.1017/S0143385700005307,article,portico,1989-12-01,4,9,http://doi.org/10.1017/S0143385700005307,M. Yu. Lyubich,Cambridge University Press,eng,737,749,,5416,13,unigram; bigram; trigram
ark://27927/pgj2xkvvnp,Higher cohomology for Abelian groups of toral automorphisms,Ergodic Theory and Dynamical Systems,1995,10.1017/S0143385700008531,article,portico,1995-06-01,3,15,http://doi.org/10.1017/S0143385700008531,Anatole Katok; Svetlana Katok,Cambridge University Press,eng,569,592,,10342,24,unigram; bigram; trigram
ark://27927/pgg1rznf83v,CHOICE BEHAVIOR OF RATS IN A CONCURRENT‐CHAINS SCHEDULE: AMOUNT AND DELAY OF REINFORCEMENT,Journal of the Experimental Analysis of Behavior,1982,10.1901/jeab.1982.37-383,article,portico,1982-05-01,3,37,http://doi.org/10.1901/jeab.1982.37-383,Kazue Asaki; Masato Ito,"John Wiley & Sons, Inc.",eng,383,392,,5711,10,unigram; bigram; trigram
ark://27927/pgj2xkv02t,Classifying C1+ structures on dynamical fractals: 2. Embedded trees,Ergodic Theory and Dynamical Systems,1995,10.1017/S014338570000972X,article,portico,1995-10-01,5,15,http://doi.org/10.1017/S014338570000972X,A. A. Pinto; D. A. Rand,Cambridge University Press,eng,969,992,,9879,24,unigram; bigram; trigram
